date,kwh
2019-12-03,118.58064516129032
2019-12-04,118.58064516129032
2019-12-05,118.58064516129032
2019-12-06,118.58064516129032
2019-12-07,118.58064516129032
2019-12-08,118.58064516129032
2019-12-09,118.58064516129032
2019-12-10,118.58064516129032
2019-12-11,118.58064516129032
2019-12-12,118.58064516129032
2019-12-13,118.58064516129032
2019-12-14,118.58064516129032
2019-12-15,118.58064516129032
2019-12-16,118.58064516129032
2019-12-17,118.58064516129032
2019-12-18,118.58064516129032
2019-12-19,118.58064516129032
2019-12-20,118.58064516129032
2019-12-21,118.58064516129032
2019-12-22,118.58064516129032
2019-12-23,118.58064516129032
2019-12-24,118.58064516129032
2019-12-25,118.58064516129032
2019-12-26,118.58064516129032
2019-12-27,118.58064516129032
2019-12-28,118.58064516129032
2019-12-29,118.58064516129032
2019-12-30,118.58064516129032
2019-12-31,118.58064516129032
